1568;insistence;[ɪnˈsɪstəns];настойчивость
1569;aside from;[əˈsaɪdfrɒm];кроме
1570;shoot (shot, shot);[ʃuːt];стрелять
1571;shot;[ʃɒt];выстрел
1572;update;[ʌpˈdeɪt];обновлять, обновление
1573;chart;[ʧɑːt];схема, график, таблица
1574;handle;[ˈhændl];управляться, обращаться
1575;extent;[ɪksˈtɛnt];степень, мера
1576;harm;[hɑːm];вред, вредить
1577;harmless;[ˈhɑːmlɪs];безвредный
1578;harmful;[ˈhɑːmfʊl];вредный
1579;objective;[əbˈʤɛktɪv];цель
1580;kick around;[kɪkəˈraʊnd];обсудить (разг.)
1581;moreover;[mɔːˈrəʊvə];более того
1582;even;[ˈiːvən];ровный
1583;uneven;[ʌnˈiːvən];неровный
1584;fine;[faɪn];штраф
1585;perceive;[pəˈsiːv];воспринимать, ощущать
1586;tentative;[ˈtɛntətɪv];пробный, экспериментальный
1587;pass away;[pɑːsəˈweɪ];умереть
1588;total;[ˈtəʊtl];полный, всеобщий
1589;totality;[təʊˈtælɪti];совокупность, множество
1590;stream;[striːm];поток, ручей
1591;downstream;[ˌdaʊnˈstriːm];вниз по течению
1592;upstream;[ˈʌpˈstriːm];вверх по течению
1593;incredible;[ɪnˈkrɛdəbl];невероятный
1594;sin;[sɪn];грех, грешить
1595;sinner;[ˈsɪnə];грешник
1596;gaze;[geɪz];пристально глядеть
1597;prohibit;[prəˈhɪbɪt];запрещать
1598;prohibition;[ˌprəʊɪˈbɪʃən];запрет
1599;prohibitive;[prəˈhɪbɪtɪv];запретительный
1600;perk up;[pɜːkʌp];воспрянуть, оживиться
1601;arrange;[əˈreɪnʤ];организовать, уладить и т.д.
1602;arrangement;[əˈreɪnʤmənt];договоренность
1603;rearrange;[ˌriːəˈreɪnʤ];перестраивать
1604;rearrangement;[ˌriːəˈreɪnʤmənt];перегруппировка
1605;subtitles;[ˈsʌbˌtaɪtlz];субтитры
1606;sense;[sɛns];чувство, осознание
1607;senseless;[ˈsɛnslɪs];бесчуственный
1608;plenty;[ˈplɛnti];множество, масса, достаток
1609;plentiful;[ˈplɛntɪf(ə)l];обильный
1610;train;[treɪn];тренировать, обучать
1611;trainer;[ˈtreɪnə];тренер
1612;trained;[treɪnd];обученный
1613;porch;[pɔːʧ];крыльцо, терраса, веранда
1614;venture;[ˈvɛnʧə];авантюра, предприятие, решиться
1615;importance;[ɪmˈpɔːtəns];важность
1616;important;[ɪmˈpɔːtənt];важный
1617;employ;[ɪmˈplɔɪ];использовать
1618;employment;[ɪmˈplɔɪmənt];использование
1619;margin;[ˈmɑːʤɪn];край, граница
1620;marginal;[ˈmɑːʤɪnəl];предельный, пограничный
1621;stun;[stʌn];ошеломить, оглушить
1622;stunning;[ˈstʌnɪŋ];сногсшибательный
1623;still;[stɪl];спокойный, неподвижный
1624;standstill;[ˈstændstɪl];остановка
1625;tax;[tæks];налог
1626;taxation;[tækˈseɪʃən];налогообложение
1627;taxpayer;[ˈtæksˌpeɪə];налогоплательщик
1628;taxable;[ˈtæksəbl];налогооблагаемый
1629;take apart;[teɪkəˈpɑːt];разбирать
1630;impact;[ˈɪmpækt];воздействие, удар
1631;mount;[maʊnt];подниматься, забираться
1632;on the contrary;[ɒnðəˈkɒntrəri];наоборот
1633;probe;[prəʊb];исследовать, проверить
1634;probation;[prəˈbeɪʃən];испытание, испыт. срок
1635;deliver;[dɪˈlɪvə];рожать
1636;delivery;[dɪˈlɪvəri];роды
1637;supreme;[sju(ː)ˈpriːm];высший,  верховный
1638;supremely;[sju(ː)ˈpriːmli];в высшей степени
1639;supremacy;[sjʊˈprɛməsi];превосходство, примат
1640;relative;[ˈrɛlətɪv];родственник
1641;related;[rɪˈleɪtɪd];родственный
1642;spare;[speə];запасной, лишний
1643;route;[ruːt];маршрут
1644;view;[vjuː];вид, взгляд
1645;review;[rɪˈvjuː];обзор, рассмотрение
1646;viewpoint;[ˈvjuːpɔɪnt];смотровая площадка
1647;preview;[ˈpriːvjuː];предпросмотр
1648;fierce;[fɪəs];свирепый
1649;fierceness;[ˈfɪəsnəs];свирепость
1650;sense;[sɛns];смысл, значение
1651;senseless;[ˈsɛnslɪs];бессмысленный
1652;release;[rɪˈliːs];отпускать, выпускать
1653;rack;[ræk];стеллаж, вешалка, подставка
1654;reveal;[rɪˈviːl];раскрыть, выявить
1655;revelation;[ˌrɛvɪˈleɪʃən];открытие, откровение
1656;fit;[fɪt];приступ, припадок
1657;attempt;[əˈtɛmpt];попытка, пытаться
1658;examine;[ɪgˈzæmɪn];осмотреть, изучить
1659;examination;[ɪgˌzæmɪˈneɪʃən];осмотр, изучение
1660;necessary;[ˈnɛsɪsəri];необходимый
1661;unnecessary;[ʌnˈnɛsɪsəri];ненужный
1662;necessity;[nɪˈsɛsɪti];необходимость
1663;accustom;[əˈkʌstəm];приучить
1664;accustomed;[əˈkʌstəmd];привыкший
1665;unaccustomed;[ˌʌnəˈkʌstəmd];непривыкший
1666;foundation;[faʊnˈdeɪʃən];фундамент
1667;halt;[hɔːlt];останавливаться
1668;bell;[bɛl];колокол, колокольчик
1669;fall asleep;[fɔːləˈsliːp];уснуть
1670;advance;[ədˈvɑːns];продвигаться, продвижение
1671;advanced;[ədˈvɑːnst];продвинутый
1672;advancement;[ədˈvɑːnsmənt];продвижение
1673;fiction;[ˈfɪkʃən];вымысел, худ.литература
1674;fictional;[ˈfɪkʃənl];вымышленный
1675;nonfiction;[ˌnɒnˈfɪkʃən];документальная литература
1676;submit to;[səbˈmɪttuː];подчиниться
1677;submission;[səbˈmɪʃən];подчинение
1678;by the way;[baɪðəweɪ];кстати
1679;distribute;[dɪsˈtrɪbju(ː)t];распределять
1680;distribution;[ˌdɪstrɪˈbjuːʃən];распределение
1681;redistribute;[ˌriːdɪsˈtrɪbju(ː)t];перераспределять
1682;celebrity;[sɪˈlɛbrɪti];знаменитость
1683;goods;[gʊdz];товары
1684;break;[breɪk];перерыв, перемена
1685;burden;[ˈbɜːdn];бремя, нагружать
1686;overburden;[ˌəʊvəˈbɜːdn];перегружать
1687;accomplish;[əˈkɒmplɪʃ];выполнить, завершить
1688;accomplishment;[əˈkɒmplɪʃmənt];достижение
1689;turn on;[tɜːnɒn];включить
1690;put on;[pʊtɒn];включить
1691;switch on;[swɪʧɒn];включить
1692;turn off;[tɜːnɒf];выключить
1693;put off;[pʊtɒf];выключить
1694;switch off;[swɪʧɒf];выключить
1695;serve;[sɜːv];служить
1696;service;[ˈsɜːvɪs];служба, услуга
1697;janitor;[ˈʤænɪtə];дворник, уборщик
1698;supplement;[ˈsʌplɪmənt];дополнение, дополнять
1699;supplementation;[supplementation];дополнение
1700;supplemental;[ˌsʌplɪˈmɛntl];дополнительный
1701;confident;[ˈkɒnfɪdənt];уверенный
1702;confidence;[ˈkɒnfɪdəns];уверенность
1703;bake;[beɪk];печь (выпекать)
1704;baker;[ˈbeɪkə];пекарь
1705;capacity;[kəˈpæsɪti];ёмкость, вместимость
1706;capacious;[kəˈpeɪʃəs];вместительный
1707;trip;[trɪp];поездка
1708;abandon;[əˈbændən];оставить, забросить
1709;abandonment;[əˈbændənmənt];оставление
1710;ban;[bæn];запрещать
1711;exceed;[ɪkˈsiːd];превышать
1712;exceedingly;[ɪkˈsiːdɪŋli];чрезвычайно
1713;mutual;[ˈmjuːtjʊəl];взаимный
1714;mutuality;[ˌmjuːtjʊˈælɪti];взаимность
1715;sneakers;[ˈsniːkəz];кеды, кроссовки
1716;whisper;[ˈwɪspə];шептать
1717;restore;[rɪsˈtɔː];восстанавливать
1718;restoration;[ˌrɛstəˈreɪʃən];восстановление
1719;brake;[breɪk];тормоз
1720;tackle;[ˈtækl];взяться за что-л.
1721;rare;[reə];редкий
1722;rareness;[ˈreənɪs];редкость
1723;account;[əˈkaʊnt];счёт (в банке)
1724;dense;[dɛns];густой
1725;density;[ˈdɛnsɪti];плотность, густота
1726;within;[wɪˈðɪn];в течение
1727;size up;[saɪzʌp];изучить, оценить
1728;weigh up;[weɪʌp];взвесить, решить
1729;makeup;[ˈmeɪkʌp];макияж
1730;manual;[ˈmænjʊəl];ручной
1731;manually;[ˈmænjʊəli];вручную
1732;charge;[ʧɑːʤ];заряжать, нагружать
1733;charger;[ˈʧɑːʤə];зарядное устройство
1734;discharge;[dɪsˈʧɑːʤ];разряжать
1735;recharge;[riːˈʧɑːʤ];перезарядить
1736;assure;[əˈʃʊə];уверять
1737;assurance;[əˈʃʊərəns];гарантия, заверение
1738;reassure;[ˌriːəˈʃʊə];успокоить
1739;enforce;[ɪnˈfɔːs];внедрить, навязать
1740;enforcement;[ɪnˈfɔːsmənt];принуждение, правоприменение
1741;carry;[ˈkæri];носить
1742;carrier;[ˈkærɪə];перевозчик, носильщик
1743;bullet;[ˈbʊlɪt];пуля
1744;mention;[ˈmɛnʃən];упоминать
1745;mentioning;[ˈmɛnʃənɪŋ];упоминание
1746;shy;[ʃaɪ];застенчивый
1747;shyness;[ˈʃaɪnəs];робость
1748;take over;[teɪkˈəʊvə];принять обязанности
1749;lean over;[liːnˈəʊvə];наклониться над, через
1750;resort;[rɪˈzɔːt];курорт
1751;landscape;[ˈlænskeɪp];пейзаж
1752;opportunity;[ˌɒpəˈtjuːnɪti];возможность
1753;commission;[kəˈmɪʃən];поручение, полномочие
1754;smart;[smɑːt];умный, хитрый
1755;van;[væn];фургон
1756;mini-van;[ˈmɪnɪ-væn];минивэн
1757;strength;[strɛŋθ];сила, мощность, прочность
1758;strengthen;[ˈstrɛŋθən];укреплять
1759;certain;[ˈsɜːtn];определённый, уверенный
1760;certainly;[ˈsɜːtnli];безусловно
1761;certainty;[ˈsɜːtnti];определенность
1762;uncertain;[ʌnˈsɜːtn];неуверенный
1763;uncertainty;[ʌnˈsɜːtnti];неопределенность
1764;whether;[ˈwɛðə];ли
1765;agriculture;[ˈægrɪkʌlʧə];сельское хозяйство
1766;agricultural;[ˌægrɪˈkʌlʧərəl];сельскохозяйственный
1767;agriculturist;[ˌægrɪˈkʌlʧərɪst];агроном, земледелец
1768;gather;[ˈgæðə];собирать (ся)
1769;round;[raʊnd];круг, круглый
1770;rounded;[ˈraʊndɪd];закругленный
1771;read up on;[riːdʌpɒn];изучить вопрос
1772;prosecute;[ˈprɒsɪkjuːt];преследовать (законодательно)
1773;prosecution;[ˌprɒsɪˈkjuːʃən];судебное преследование
1774;prosecutor;[ˈprɒsɪkjuːtə];прокурор
1775;give away;[gɪvəˈweɪ];выдать (раскрыть)
1776;continue;[kənˈtɪnju];продолжить
1777;continuation;[kənˌtɪnjʊˈeɪʃən];продолжение
1778;continuous;[kənˈtɪnjʊəs];непрерывный
1779;line up;[laɪnʌp];встать в очередь
1780;queue up;[kjuːʌp];встать в очередь
1781;mistake for;[mɪsˈteɪkfɔː];принимать за
1782;take for;[teɪkfɔː];принимать за
1783;suppress;[səˈprɛs];подавлять, удерживать
1784;suppression;[səˈprɛʃən];подавление
1785;charge;[ʧɑːʤ];обвинять
1786;grant;[grɑːnt];давать, дарить
1787;swear;[sweə];клясться
1788;profound;[prəˈfaʊnd];глубокий (перен.)
1789;profoundness;[prəˈfaʊndnɪs];глубина
1790;fall in love with;[fɔːlɪnlʌvwɪð];влюбиться
1791;all along;[ɔːləˈlɒŋ];всё время
1792;reproduce;[ˌriːprəˈdjuːs];воспроизводить
1793;reproduction;[ˌriːprəˈdʌkʃən];воспроизведение
1794;reproducible;[ˌriːprəˈdjuːsəbl];воспроизводимый
1795;article;[ˈɑːtɪkl];статья
1796;therefore;[ˈðeəfɔː];следовательно
1797;after all;[ˈɑːftərɔːl];всё-таки, в конце концов
1798;direct;[dɪˈrɛkt];прямой, непосредственный
1799;indirect;[ˌɪndɪˈrɛkt];косвенный
1800;background;[ˈbækgraʊnd];происхождение, предыстория
1801;chief;[ʧiːf];вождь, начальник, главный
1802;chiefly;[ˈʧiːfli];главным образом
1803;disabled;[dɪsˈeɪbld];инвалид (прил.)
1804;disability;[ˌdɪsəˈbɪlɪti];инвалидность
1805;shower;[ˈʃaʊə];душ
1806;display;[dɪsˈpleɪ];показ(ывать), демонстрировать
1807;extreme;[ɪksˈtriːm];крайний
1808;extremity;[ɪksˈtrɛmɪti];крайность
1809;spell;[spɛl];произносить (писать) по буквам
1810;oath;[əʊθ];клятва, присяга
1811;protect;[prəˈtɛkt];защищать
1812;protection;[prəˈtɛkʃən];защита
1813;protective;[prəˈtɛktɪv];защитный
1814;store;[stɔː];хранить, хранилище
1815;storage;[ˈstɔːrɪʤ];место хранения
1816;contemporary;[kənˈtɛmpərəri];современный, современник
1817;personnel;[ˌpɜːsəˈnɛl];персонал, личный состав
1818;citizen;[ˈsɪtɪzn];гражданин
1819;citizenship;[ˈsɪtɪznʃɪp];гражданство
1820;grab;[græb];схватить, нахапать и т.д.
1821;run out of;[rʌnaʊtɒv];исчерпать запас
1822;be out of;[biːaʊtɒv];не иметь больше запаса
1823;cave;[keɪv];пещера
1824;random;[ˈrændəm];выбранный наугад
1825;randomized;[randomized];случайный, перемешанный
1826;marry;[ˈmæri];жениться, выйти замуж
1827;marriage;[ˈmærɪʤ];брак
1828;married;[ˈmærɪd];женат или замужем
1829;puzzle;[ˈpʌzl];озадачить
1830;puzzlement;[ˈpʌzlmənt];замешательство
1831;remains;[rɪˈmeɪnz];остатки, останки
1832;belong to;[bɪˈlɒŋtuː];принадлежать
1833;belongings;[bɪˈlɒŋɪŋz];вещи, пожитки
1834;obstacle;[ˈɒbstəkl];препятствие
1835;swan;[swɒn];лебедь
1836;lean;[liːn];худой
1837;early;[ˈɜːli];рано, ранний
1838;object;[ˈɒbʤɪkt];возражать
1839;objection;[əbˈʤɛkʃən];возражение
1840;memory;[ˈmɛməri];память
1841;memorize;[ˈmɛməraɪz];выучить наизусть
1842;memorable;[ˈmɛmərəbl];памятный
1843;float;[fləʊt];плыть
1844;crime;[kraɪm];преступление
1845;feel for;[fiːlfɔː];сочувствовать
1846;anyway;[ˈɛnɪweɪ];в любом случае
1847;bitter;[ˈbɪtə];горький
1848;bitterness;[ˈbɪtənɪs];горечь
1849;perfect;[ˈpɜːfɪkt];совершенный
1850;perfection;[pəˈfɛkʃən];совершенство
1851;imperfection;[ˌɪmpəˈfɛkʃən];несовершенство
1852;drain;[dreɪn];слив, водосток
1853;drainage;[ˈdreɪnɪʤ];дренаж
1854;major;[ˈmeɪʤə];главный, большой
1855;majority;[məˈʤɒrɪti];большинство
1856;shell;[ʃɛl];скорлупа, раковина, гильза
1857;guideline;[ˈgaɪdlaɪn];общее правило, принцип
1858;asleep;[əˈsliːp];спящий
1859;sigh;[saɪ];вздох
1860;different;[ˈdɪfrənt];разный, отличающийся
1861;difference;[ˈdɪfrəns];разница
1862;differentiate;[ˌdɪfəˈrɛnʃɪeɪt];отличать
1863;crack;[kræk];трескаться, трещина
1864;instead;[ɪnˈstɛd];вместо
1865;delicate;[ˈdɛlɪkɪt];тонкий, нежный, хрупкий
1866;delicacy;[ˈdɛlɪkəsi];тонкость, нежность или деликатес
1867;boom;[buːm];заграждение, пояс
1868;band;[bænd];ансамбль
1869;chip;[ʧɪp];щепка, стружка
1870;stay;[steɪ];оставаться
1871;dismiss;[dɪsˈmɪs];прогонять, посылать, увольнять
1872;dismissal;[dɪsˈmɪsəl];отправка, увольнение
1873;domain;[dəʊˈmeɪn];область, сфера, владение
1874;agree;[əˈgriː];соглашаться
1875;agreement;[əˈgriːmənt];согласие
1876;disagree;[ˌdɪsəˈgriː];не соглашаться
1877;disagreement;[ˌdɪsəˈgriːmənt];разногласие
1878;although;[ɔːlˈðəʊ];хотя и
1879;soon;[suːn];скоро или рано
1880;slide (slid, slid);[slaɪd];скользить
1881;endanger;[ɪnˈdeɪnʤə];подвергать опасности
1882;possess;[pəˈzɛs];обладать
1883;possession;[pəˈzɛʃən];владение
1884;possessor;[pəˈzɛsə];владелец
1885;truck;[trʌk];грузовик
1886;similar;[ˈsɪmɪlə];похожий
1887;similarity;[ˌsɪmɪˈlærɪti];сходство
1888;piece;[piːs];предмет, часть, кусок
1889;aware;[əˈweə];осведомлённый
1890;unaware;[ˌʌnəˈweə];не знающий
1891;awareness;[əˈweənəs];осознание
1892;unawares;[ˌʌnəˈweəz];врасплох
1893;inside out;[ɪnˈsaɪdaʊt];наизнанку
1894;middle;[ˈmɪdl];середина, средний
1895;substantial;[səbˈstænʃəl];существенный, значительный
1896;co-worker;[kəʊ-ˈwɜːkə];сотрудник
1897;beam;[biːm];луч
1898;take after;[teɪkˈɑːftə];быть в (родителей)
1899;scatter;[ˈskætə];разбрасывать, рассеивать
1900;vegetable;[ˈvɛʤɪtəbl];овощ
1901;guard;[gɑːd];сторожить, стража
1902;safeguard;[ˈseɪfgɑːd];защита
1903;guardian;[ˈgɑːdiən];хранитель или опекун
1904;military;[ˈmɪlɪtəri];военный
1905;militant;[ˈmɪlɪtənt];воинствующий, боевой
1906;liberty;[ˈlɪbəti];свобода
1907;proud;[praʊd];гордый, гордящийся
1908;recall;[rɪˈkɔːl];вспоминать
1909;steal (stole, stolen);[stiːl];красть
1910;fade;[feɪd];увядать, блекнуть
1911;unfading;[ʌnˈfeɪdɪŋ];неувядающий
1912;fade away;[feɪdəˈweɪ];угаснуть, исчезнуть
1913;pump;[pʌmp];насос, нагнетать
1914;put in;[pʊtɪn];вложить
1915;dive;[daɪv];нырять
1916;lung;[lʌŋ];легкое
1917;tip;[tɪp];кончик, верхушка
1918;integrity;[ɪnˈtɛgrɪti];честность, порядочность
1919;excavate;[ˈɛkskəveɪt];рыть, выкапывать
1920;excavation;[ˌɛkskəˈveɪʃən];раскопки, земляные работы
1921;rest;[rɛst];остаток, остальное
1922;chest;[ʧɛst];грудь (грудная клетка)
1923;wedding;[ˈwɛdɪŋ];свадьба
1924;legal;[ˈliːgəl];законный, правовой
1925;illegal;[ɪˈliːgəl];незаконный
1926;legalize;[ˈliːgəlaɪz];легализовать
1927;legal action;[ˈliːgəlˈækʃ(ə)n];судебный процесс
1928;consider;[kənˈsɪdə];рассматривать, учитывать
1929;consideration;[kənˌsɪdəˈreɪʃən];рассмотрение
1930;reconsider;[ˌriːkənˈsɪdə];пересматривать
1931;drag on;[drægɒn];тянуться долго
1932;occupation;[ˌɒkjʊˈpeɪʃən];профессия, род деятельности
1933;check into;[ʧɛkˈɪntuː];лечь (в больницу)
1934;courage;[ˈkʌrɪʤ];мужество
1935;courageous;[kəˈreɪʤəs];отважный
1936;gates;[geɪts];ворота
1937;gateway;[ˈgeɪtweɪ];вход, шлюз
1938;tongue;[tʌŋ];язык
1939;event;[ɪˈvɛnt];событие
1940;eventful;[ɪˈvɛntfʊl];богатый событиями
1941;fault;[fɔːlt];недостаток, неисправность
1942;faulty;[ˈfɔːlti];ошибочный, неисправный
1943;faultless;[ˈfɔːltlɪs];безупречный
1944;give out;[gɪvaʊt];раздать, выдать
1945;hand out;[hændaʊt];раздавать
1946;pass out;[pɑːsaʊt];распространять
1947;civilian;[səˈvɪljən];гражданский
1948;restrict;[rɪsˈtrɪkt];ограничивать
1949;restriction;[rɪsˈtrɪkʃən];ограничение
1950;nut;[nʌt];орех
1951;embrace;[ɪmˈbreɪs];обхватить, обнять, обхват
1952;both;[bəʊθ];оба
1953;hug;[hʌg];объятие, обнимать
1954;give a hug;[gɪvəhʌg];обнять
1955;battle;[ˈbætl];битва
1956;battlefield;[ˈbætlfiːld];поле боя
1957;go under;[gəʊˈʌndə];разориться
1958;bridge;[brɪʤ];мост
1959;drawbridge;[ˈdrɔːbrɪʤ];подъемный мост
1960;indigenous;[ɪnˈdɪʤɪnəs];коренной, местный
1961;beef;[biːf];говядина
1962;beefy;[ˈbiːfi];мясистый,  мускулистый
1963;dish;[dɪʃ];тарелка или миска
1964;create;[kri(ː)ˈeɪt];создавать
1965;creation;[kri(ː)ˈeɪʃən];создание
1966;creator;[kri(ː)ˈeɪtə];создатель
1967;ever;[ˈɛvə];когда-либо
1968;in a row;[ɪnərəʊ];подряд
1969;inch;[ɪnʧ];дюйм
1970;glory;[ˈglɔːri];слава, сияние
1971;glorious;[ˈglɔːrɪəs];славный
1972;glorify;[ˈglɔːrɪfaɪ];прославлять
1973;glorification;[ˌglɔːrɪfɪˈkeɪʃən];прославление
1974;loud;[laʊd];громкий
1975;loudness;[ˈlaʊdnəs];громкость
1976;utility;[ju(ː)ˈtɪlɪti];полезность
1977;fund;[fʌnd];фонд, финансировать
1978;funding;[ˈfʌndɪŋ];финансирование, субсидирование
1979;sentence;[ˈsɛntəns];предложение
1980;distant;[ˈdɪstənt];отдалённый
1981;distance;[ˈdɪstəns];расстояние
1982;curve;[kɜːv];изгибать, кривая
1983;curved;[kɜːvd];изогнутый
1984;evident;[ˈɛvɪdənt];очевидный
1985;decline;[dɪˈklaɪn];снижаться, снижение
1986;inside;[ɪnˈsaɪd];внутри
1987;value;[ˈvæljuː];ценность, оценивать
1988;valuable;[ˈvæljʊəbl];ценный
1989;invaluable;[ɪnˈvæljʊəbl];бесценный, неоценимый
1990;undervalue;[ˌʌndəˈvæljuː];недооценивать
1991;devalue;[ˌdiːˈvæljuː];обесценивать
1992;rate;[reɪt];показатель, уровень, оценивать
1993;underrate;[ˌʌndəˈreɪt];недооценивать
1994;community;[kəˈmjuːnɪti];община, сообщество
1995;advise;[ədˈvaɪz];советовать
1996;adviser;[ədˈvaɪzə];советник
1997;advisable;[ədˈvaɪzəbl];рекомендуемый
1998;advisory;[ədˈvaɪzəri];совещательный
1999;consistent;[kənˈsɪstənt];последовательный
2000;inconsistent;[ˌɪnkənˈsɪstənt];непоследовательный
2001;consistency;[kənˈsɪstənsi];последовательность
2002;inconsistency;[ˌɪnkənˈsɪstənsi];непоследовательность
2003;apply;[əˈplaɪ];применять, применяться
2004;application;[ˌæplɪˈkeɪʃ(ə)n];приложение, применение
2005;applicable;[ˈæplɪkəbl];применимый
2006;applied;[əˈplaɪd];прикладной
2007;length;[lɛŋθ];длина
2008;lengthen;[ˈlɛŋθən];удлинять
2009;come up to;[kʌmʌptuː];подойти к кому-л.
2010;walk up to;[wɔːkʌptuː];подойти к
2011;go up to;[gəʊʌptuː];подойти к
2012;run up to;[rʌnʌptuː];подбежать к
2013;calm;[kɑːm];спокойный, успокоить
2014;calmness;[ˈkɑːmnɪs];спокойствие
2015;justice;[ˈʤʌstɪs];правосудие, справедливость
2016;injustice;[ɪnˈʤʌstɪs];несправедливость
2017;chapter;[ˈʧæptə];глава
2018;ratio;[ˈreɪʃɪəʊ];соотношение, пропорции
2019;block;[blɒk];кусок, глыба и т. д.
2020;leave (left, left);[liːv];уйти, покинуть
2021;various;[ˈveərɪəs];разнообразный
2022;refer;[rɪˈfɜː];сослаться, отослать
2023;reference;[ˈrɛfrəns];ссылка, рекомендация
2024;base;[beɪs];основа, основывать
2025;basic;[ˈbeɪsɪk];основной
2026;basically;[ˈbeɪsɪkəli];в основном
2027;baseless;[ˈbeɪslɪs];необоснованный
2028;basis;[ˈbeɪsɪs];основа
2029;quality;[ˈkwɒlɪti];качество, качественный
2030;qualitative;[ˈkwɒlɪtətɪv];качественный
2031;tops;[tɒps];самое большое
2032;constant;[ˈkɒnstənt];постоянный
2033;roll up;[rəʊlʌp];свернуть, скатать
2034;boat;[bəʊt];лодка, судно
2035;sailboat;[ˈseɪlbəʊt];парусная лодка
2036;amuse;[əˈmjuːz];развлечь, порадовать
2037;amusement;[əˈmjuːzmənt];забава
2038;health;[hɛlθ];здоровье
2039;healthy;[ˈhɛlθi];здоровый
2040;deserve;[dɪˈzɜːv];заслуживать
2041;deserved;[dɪˈzɜːvd];заслуженный
2042;undeserved;[ˌʌndɪˈzɜːvd];незаслуженный
2043;explain;[ɪksˈpleɪn];объяснять
2044;explanation;[ˌɛkspləˈneɪʃən];объяснение
2045;pleasure;[ˈplɛʒə];удовольствие, наслаждение
2046;displeasure;[dɪsˈplɛʒə];неудовольствие
2047;notion;[ˈnəʊʃən];понятие, представление
2048;salmon;[ˈsæmən];лосось
2049;salmon (color);[ˈsæmən];цвет лососевого мяса
2050;sweep (swept, swept);[swiːp];подметать
2051;exist;[ɪgˈzɪst];существовать
2052;existence;[ɪgˈzɪstəns];существование
2053;existent;[ɪgˈzɪstənt];существующий
2054;nonexistent;[nonexistent];несуществующий
2055;coexist;[ˌkəʊɪgˈzɪst];сосуществовать
2056;dump;[dʌmp];сваливать, сбрасывать, свалка
2057;dumpster;[dumpster];мусорный контейнер
2058;ask around;[ɑːskəˈraʊnd];поспрашивать
2059;report;[rɪˈpɔːt];доклад, отчёт
2060;reportedly;[rɪˈpɔːtɪdli];по сообщениям
2061;angle;[ˈæŋgl];угол, угловой
2062;angular;[ˈæŋgjʊlə];угловой
2063;rumor (rumour);[ˈruːmə];слух
2064;fall over;[fɔːlˈəʊvə];упасть, перевернуться
2065;knock over;[nɒk ˈəʊvə];опрокинуть
2066;send out;[sɛndaʊt];рассылать
2067;mail out;[meɪlaʊt];рассылать
2068;maintain;[meɪnˈteɪn];поддерживать, сохранять
2069;maintenance;[ˈmeɪntənəns];поддержание
2070;blame;[bleɪm];винить
2071;blameless;[ˈbleɪmlɪs];безупречный
2072;resume;[rɪˈzjuːm];возобновить
2073;resumption;[rɪˈzʌmpʃən];возобновление
2074;persuade;[pəˈsweɪd];убеждать
2075;persuasion;[pəˈsweɪʒən];убедительность
2076;persuasive;[pəˈsweɪsɪv];убедительный
2077;whale;[weɪl];кит
2078;whip;[wɪp];кнут, хлестать
2079;beneath;[bɪˈniːθ];ниже, под
2080;measure;[ˈmɛʒə];измерять, измерение
2081;measurement;[ˈmɛʒəmənt];измерение, замер
2082;measurable;[ˈmɛʒərəbl];измеримый, измеряемый
2083;immeasurable;[ɪˈmɛʒərəbl];неизмеримый, безмерный
2084;century;[ˈsɛnʧʊri];век
2085;summit;[ˈsʌmɪt];вершина, верх
2086;let up;[lɛtʌp];прекратиться, стихнуть
2087;in spite of;[ɪnspaɪtɒv];несмотря на
2088;palm;[pɑːm];ладонь
2089;affection;[əˈfɛkʃ(ə)n];привязанность, влечение
2090;disaffection;[disaffection];неприязнь
2091;affectionate;[əˈfɛkʃnɪt];любящий
2092;content with;[ˈkɒntɛntwɪð];довольный, довольство
2093;discontent;[ˌdɪskənˈtɛnt];недовольство
2094;sustain;[səsˈteɪn];поддерживать
2095;sustainable;[səsˈteɪnəbl];устойчивый, жизнеспособный
2096;unsustainable;[ˌʌnsəsˈteɪnəbl];неустойчивый
2097;sustainability;[səsˌteɪnəˈbɪlɪti];устойчивость
2098;pick;[pɪk];подбирать, собирать
2099;adjust;[əˈʤʌst];настраивать, поправлять и т.д.
2100;adjustment;[əˈʤʌstmənt];настройка
2101;readjust;[ˌriːəˈʤʌst];подрегулировать
2102;face with;[feɪswɪð];столкнуться (перен)
2103;freeze (froze, frozen);[friːz];замораживать
2104;illness;[ˈɪlnɪs];болезнь
2105;undertake;[ˌʌndəˈteɪk];предпринимать
2106;undertaking;[ˌʌndəˈteɪkɪŋ];предприятие
2107;mess;[mɛs];беспорядок, путаница
2108;sure;[ʃʊə];уверенный
2109;unsure;[ʌnˈʃʊə];неуверенный
2110;sureness;[ˈʃʊənəs];уверенность
2111;sure;[ʃʊə];конечно да (ответ на вопрос)
2112;spring (sprang, sprung);[sprɪŋ];источник, проистекать
2113;hurricane;[ˈhʌrɪkən];ураган
2114;supervise;[ˈsjuːpəvaɪz];надзирать, контролировать
2115;supervision;[ˌsjuːpəˈvɪʒən];надзор
2116;supervisor;[ˈsjuːpəvaɪzə];руководитель, инспектор
2117;licence (license);[ˈlaɪsəns];разрешение
2118;withdraw;[wɪðˈdrɔː];отводить, убирать
2119;withdrawal;[wɪðˈdrɔːəl];вывод, отвод
2120;pretext;[ˈpriːtɛkst ];повод
